-5.02822e-05	 5.66294e-06	 2.18018e-06	 -0.0290592
-5.01531e-05	 5.66312e-06	 -1.83012e-06	 -0.0290589
-5.00263e-05	 5.65933e-06	 -5.74825e-06	 -0.0290585
-4.99017e-05	 5.65166e-06	 -9.57562e-06	 -0.0290581
-4.9779e-05	 5.64022e-06	 -1.33136e-05	 -0.0290577
-4.96581e-05	 5.62508e-06	 -1.69636e-05	 -0.0290573
-4.95389e-05	 5.60633e-06	 -2.05269e-05	 -0.0290569
-4.94211e-05	 5.58407e-06	 -2.40049e-05	 -0.0290566
-4.93046e-05	 5.55836e-06	 -2.73988e-05	 -0.0290562
-4.91892e-05	 5.52931e-06	 -3.071e-05	 -0.0290558
-4.90748e-05	 5.49698e-06	 -3.39399e-05	 -0.0290554
-4.89612e-05	 5.46147e-06	 -3.70895e-05	 -0.029055
-4.88483e-05	 5.42284e-06	 -4.01602e-05	 -0.0290546
-4.87359e-05	 5.38118e-06	 -4.31533e-05	 -0.0290542
-4.86239e-05	 5.33657e-06	 -4.60699e-05	 -0.0290538
-4.85121e-05	 5.28908e-06	 -4.89113e-05	 -0.0290534
-4.84004e-05	 5.23878e-06	 -5.16786e-05	 -0.029053
-4.82887e-05	 5.18576e-06	 -5.43731e-05	 -0.0290526
-4.81768e-05	 5.13007e-06	 -5.69959e-05	 -0.0290522
-4.80646e-05	 5.0718e-06	 -5.95481e-05	 -0.0290518
-4.7952e-05	 5.01101e-06	 -6.20309e-05	 -0.0290514
-4.78388e-05	 4.94777e-06	 -6.44455e-05	 -0.029051
-4.7725e-05	 4.88215e-06	 -6.67928e-05	 -0.0290506
-4.76105e-05	 4.81422e-06	 -6.9074e-05	 -0.0290502
-4.7495e-05	 4.74403e-06	 -7.12903e-05	 -0.0290498
-4.73786e-05	 4.67167e-06	 -7.34426e-05	 -0.0290494
-4.72611e-05	 4.59718e-06	 -7.5532e-05	 -0.029049
-4.71423e-05	 4.52063e-06	 -7.75595e-05	 -0.0290486
-4.70223e-05	 4.44209e-06	 -7.95262e-05	 -0.0290483
-4.69008e-05	 4.36161e-06	 -8.14331e-05	 -0.0290479
-4.67779e-05	 4.27925e-06	 -8.32812e-05	 -0.0290475
-4.66534e-05	 4.19508e-06	 -8.50715e-05	 -0.0290471
-4.65272e-05	 4.10914e-06	 -8.68049e-05	 -0.0290467
-4.63992e-05	 4.02149e-06	 -8.84825e-05	 -0.0290463
-4.62694e-05	 3.9322e-06	 -9.01051e-05	 -0.0290459
-4.61377e-05	 3.84131e-06	 -9.16737e-05	 -0.0290455
-4.60039e-05	 3.74888e-06	 -9.31893e-05	 -0.0290451
-4.58681e-05	 3.65496e-06	 -9.46527e-05	 -0.0290448
-4.57301e-05	 3.5596e-06	 -9.60649e-05	 -0.0290444
-4.55898e-05	 3.46285e-06	 -9.74266e-05	 -0.029044
-4.54473e-05	 3.36477e-06	 -9.8739e-05	 -0.0290436
-4.53023e-05	 3.2654e-06	 -0.000100003	 -0.0290433
-4.51549e-05	 3.16479e-06	 -0.000101219	 -0.0290429
-4.5005e-05	 3.06299e-06	 -0.000102388	 -0.0290425
-4.48526e-05	 2.96004e-06	 -0.000103511	 -0.0290421
-4.46975e-05	 2.85599e-06	 -0.000104588	 -0.0290418
-4.45397e-05	 2.75089e-06	 -0.000105622	 -0.0290414
-4.43792e-05	 2.64477e-06	 -0.000106611	 -0.029041
-4.42159e-05	 2.53768e-06	 -0.000107558	 -0.0290407
-4.40497e-05	 2.42967e-06	 -0.000108463	 -0.0290403
-4.38806e-05	 2.32078e-06	 -0.000109326	 -0.02904
-4.37086e-05	 2.21104e-06	 -0.000110149	 -0.0290396
-4.35335e-05	 2.1005e-06	 -0.000110932	 -0.0290393
-4.33555e-05	 1.9892e-06	 -0.000111676	 -0.0290389
-4.31743e-05	 1.87717e-06	 -0.000112382	 -0.0290386
-4.299e-05	 1.76446e-06	 -0.00011305	 -0.0290382
-4.28026e-05	 1.65109e-06	 -0.000113681	 -0.0290379
-4.26119e-05	 1.53711e-06	 -0.000114276	 -0.0290375
-4.2418e-05	 1.42256e-06	 -0.000114836	 -0.0290372
-4.22209e-05	 1.30746e-06	 -0.00011536	 -0.0290368
-4.20204e-05	 1.19185e-06	 -0.000115851	 -0.0290365
-4.18166e-05	 1.07578e-06	 -0.000116308	 -0.0290362
-4.16094e-05	 9.59257e-07	 -0.000116732	 -0.0290358
-4.13988e-05	 8.42329e-07	 -0.000117124	 -0.0290355
-4.11848e-05	 7.25025e-07	 -0.000117485	 -0.0290352
-4.09674e-05	 6.07376e-07	 -0.000117814	 -0.0290349
-4.07464e-05	 4.89413e-07	 -0.000118113	 -0.0290346
-4.0522e-05	 3.71165e-07	 -0.000118383	 -0.0290342
-4.02941e-05	 2.52663e-07	 -0.000118623	 -0.0290339
-4.00626e-05	 1.33934e-07	 -0.000118835	 -0.0290336
-3.98275e-05	 1.50075e-08	 -0.000119019	 -0.0290333
-3.95889e-05	 -1.04089e-07	 -0.000119176	 -0.029033
-3.93467e-05	 -2.2333e-07	 -0.000119306	 -0.0290327
-3.91008e-05	 -3.42687e-07	 -0.000119409	 -0.0290324
-3.88514e-05	 -4.62134e-07	 -0.000119487	 -0.0290321
-3.85983e-05	 -5.81647e-07	 -0.00011954	 -0.0290318
-3.83415e-05	 -7.01201e-07	 -0.000119568	 -0.0290315
-3.80811e-05	 -8.20771e-07	 -0.000119573	 -0.0290312
-3.78171e-05	 -9.40333e-07	 -0.000119553	 -0.0290309
-3.75493e-05	 -1.05986e-06	 -0.000119511	 -0.0290306
-3.72779e-05	 -1.17934e-06	 -0.000119446	 -0.0290304
-3.70028e-05	 -1.29874e-06	 -0.000119359	 -0.0290301
-3.6724e-05	 -1.41805e-06	 -0.00011925	 -0.0290298
-3.64415e-05	 -1.53723e-06	 -0.000119121	 -0.0290295
-3.61553e-05	 -1.65628e-06	 -0.00011897	 -0.0290292
-3.58654e-05	 -1.77516e-06	 -0.0001188	 -0.029029
-3.55717e-05	 -1.89387e-06	 -0.00011861	 -0.0290287
-3.52744e-05	 -2.01237e-06	 -0.000118401	 -0.0290284
-3.49734e-05	 -2.13066e-06	 -0.000118173	 -0.0290282
-3.46686e-05	 -2.24871e-06	 -0.000117927	 -0.0290279
-3.43602e-05	 -2.3665e-06	 -0.000117663	 -0.0290277
-3.4048e-05	 -2.48402e-06	 -0.000117381	 -0.0290274
-3.37322e-05	 -2.60125e-06	 -0.000117083	 -0.0290272
-3.34126e-05	 -2.71818e-06	 -0.000116767	 -0.0290269
-3.30894e-05	 -2.83478e-06	 -0.000116436	 -0.0290267
-3.27625e-05	 -2.95104e-06	 -0.000116089	 -0.0290264
-3.24319e-05	 -3.06695e-06	 -0.000115726	 -0.0290262
-3.20977e-05	 -3.18248e-06	 -0.000115349	 -0.029026
-3.17598e-05	 -3.29763e-06	 -0.000114956	 -0.0290257
-3.14182e-05	 -3.41239e-06	 -0.00011455	 -0.0290255
-3.1073e-05	 -3.52673e-06	 -0.000114129	 -0.0290253
-3.07242e-05	 -3.64064e-06	 -0.000113696	 -0.029025
-3.03718e-05	 -3.75411e-06	 -0.000113249	 -0.0290248
-3.00157e-05	 -3.86713e-06	 -0.000112789	 -0.0290246
-2.96561e-05	 -3.97968e-06	 -0.000112316	 -0.0290244
-2.92928e-05	 -4.09175e-06	 -0.000111832	 -0.0290242
-2.8926e-05	 -4.20333e-06	 -0.000111336	 -0.0290239
-2.85557e-05	 -4.31442e-06	 -0.000110828	 -0.0290237
-2.81818e-05	 -4.42498e-06	 -0.00011031	 -0.0290235
-2.78043e-05	 -4.53503e-06	 -0.00010978	 -0.0290233
-2.74234e-05	 -4.64454e-06	 -0.00010924	 -0.0290231
-2.70389e-05	 -4.7535e-06	 -0.00010869	 -0.0290229
-2.6651e-05	 -4.86191e-06	 -0.00010813	 -0.0290227
-2.62596e-05	 -4.96976e-06	 -0.000107561	 -0.0290225
-2.58648e-05	 -5.07703e-06	 -0.000106982	 -0.0290223
-2.54666e-05	 -5.18371e-06	 -0.000106394	 -0.0290221
-2.50649e-05	 -5.28981e-06	 -0.000105798	 -0.0290219
-2.46598e-05	 -5.3953e-06	 -0.000105193	 -0.0290218
-2.42514e-05	 -5.50019e-06	 -0.00010458	 -0.0290216
-2.38396e-05	 -5.60446e-06	 -0.000103959	 -0.0290214
-2.34245e-05	 -5.7081e-06	 -0.000103331	 -0.0290212
-2.30061e-05	 -5.81111e-06	 -0.000102696	 -0.029021
-2.25843e-05	 -5.91349e-06	 -0.000102053	 -0.0290209
-2.21594e-05	 -6.01522e-06	 -0.000101404	 -0.0290207
-2.17311e-05	 -6.11629e-06	 -0.000100748	 -0.0290205
-2.12996e-05	 -6.21671e-06	 -0.000100085	 -0.0290204
-2.0865e-05	 -6.31646e-06	 -9.9417e-05	 -0.0290202
-2.04271e-05	 -6.41554e-06	 -9.87429e-05	 -0.02902
-1.99861e-05	 -6.51394e-06	 -9.80632e-05	 -0.0290199
-1.95419e-05	 -6.61166e-06	 -9.73782e-05	 -0.0290197
-1.90946e-05	 -6.70869e-06	 -9.6688e-05	 -0.0290196
-1.86442e-05	 -6.80503e-06	 -9.59929e-05	 -0.0290194
-1.81908e-05	 -6.90067e-06	 -9.52931e-05	 -0.0290193
-1.77343e-05	 -6.99561e-06	 -9.45889e-05	 -0.0290191
-1.72748e-05	 -7.08985e-06	 -9.38804e-05	 -0.029019
-1.68122e-05	 -7.18337e-06	 -9.31678e-05	 -0.0290188
-1.63468e-05	 -7.27618e-06	 -9.24513e-05	 -0.0290187
-1.58783e-05	 -7.36827e-06	 -9.17313e-05	 -0.0290185
-1.5407e-05	 -7.45964e-06	 -9.10077e-05	 -0.0290184
-1.49327e-05	 -7.55028e-06	 -9.02809e-05	 -0.0290183
-1.44556e-05	 -7.6402e-06	 -8.9551e-05	 -0.0290181
-1.39756e-05	 -7.72938e-06	 -8.88181e-05	 -0.029018
-1.34928e-05	 -7.81783e-06	 -8.80826e-05	 -0.0290179
-1.30072e-05	 -7.90554e-06	 -8.73445e-05	 -0.0290177
-1.25188e-05	 -7.99252e-06	 -8.66041e-05	 -0.0290176
-1.20277e-05	 -8.07875e-06	 -8.58614e-05	 -0.0290175
-1.15338e-05	 -8.16424e-06	 -8.51168e-05	 -0.0290174
-1.10373e-05	 -8.24898e-06	 -8.43702e-05	 -0.0290173
-1.05381e-05	 -8.33297e-06	 -8.36219e-05	 -0.0290171
-1.00362e-05	 -8.41622e-06	 -8.28721e-05	 -0.029017
-9.53177e-06	 -8.49872e-06	 -8.21209e-05	 -0.0290169
-9.02473e-06	 -8.58046e-06	 -8.13685e-05	 -0.0290168
-8.51513e-06	 -8.66145e-06	 -8.0615e-05	 -0.0290167
-8.00299e-06	 -8.74169e-06	 -7.98605e-05	 -0.0290166
-7.48835e-06	 -8.82117e-06	 -7.91052e-05	 -0.0290165
-6.97123e-06	 -8.8999e-06	 -7.83492e-05	 -0.0290164
-6.45165e-06	 -8.97787e-06	 -7.75927e-05	 -0.0290163
-5.92965e-06	 -9.05508e-06	 -7.68358e-05	 -0.0290162
-5.40526e-06	 -9.13154e-06	 -7.60787e-05	 -0.0290161
-4.87849e-06	 -9.20724e-06	 -7.53214e-05	 -0.029016
-4.34938e-06	 -9.28218e-06	 -7.45641e-05	 -0.0290159
-3.81795e-06	 -9.35637e-06	 -7.38069e-05	 -0.0290158
-3.28424e-06	 -9.42979e-06	 -7.305e-05	 -0.0290157
-2.74826e-06	 -9.50246e-06	 -7.22934e-05	 -0.0290156
-2.21005e-06	 -9.57438e-06	 -7.15373e-05	 -0.0290156
-1.66963e-06	 -9.64554e-06	 -7.07817e-05	 -0.0290155
-1.12703e-06	 -9.71594e-06	 -7.00269e-05	 -0.0290154
-5.82286e-07	 -9.78559e-06	 -6.92728e-05	 -0.0290153
-3.54134e-08	 -9.85449e-06	 -6.85197e-05	 -0.0290152
5.13556e-07	 -9.92263e-06	 -6.77675e-05	 -0.0290152
1.06459e-06	 -9.99002e-06	 -6.70165e-05	 -0.0290151
1.61768e-06	 -1.00567e-05	 -6.62667e-05	 -0.029015
2.17277e-06	 -1.01226e-05	 -6.55182e-05	 -0.029015
2.72985e-06	 -1.01877e-05	 -6.47711e-05	 -0.0290149
3.2889e-06	 -1.02521e-05	 -6.40255e-05	 -0.0290148
3.84987e-06	 -1.03157e-05	 -6.32814e-05	 -0.0290148
4.41275e-06	 -1.03787e-05	 -6.2539e-05	 -0.0290147
4.97751e-06	 -1.04408e-05	 -6.17984e-05	 -0.0290146
5.54413e-06	 -1.05023e-05	 -6.10597e-05	 -0.0290146
6.11256e-06	 -1.05629e-05	 -6.03228e-05	 -0.0290145
6.68279e-06	 -1.06229e-05	 -5.95879e-05	 -0.0290145
7.2548e-06	 -1.06821e-05	 -5.88552e-05	 -0.0290144
7.82854e-06	 -1.07406e-05	 -5.81246e-05	 -0.0290144
8.404e-06	 -1.07984e-05	 -5.73962e-05	 -0.0290143
8.98115e-06	 -1.08554e-05	 -5.66701e-05	 -0.0290142
9.55997e-06	 -1.09117e-05	 -5.59463e-05	 -0.0290142
1.01404e-05	 -1.09673e-05	 -5.52251e-05	 -0.0290142
1.07225e-05	 -1.10222e-05	 -5.45063e-05	 -0.0290141
1.13061e-05	 -1.10763e-05	 -5.37901e-05	 -0.0290141
1.18913e-05	 -1.11297e-05	 -5.30765e-05	 -0.029014
1.2478e-05	 -1.11825e-05	 -5.23656e-05	 -0.029014
1.30663e-05	 -1.12345e-05	 -5.16574e-05	 -0.0290139
1.3656e-05	 -1.12858e-05	 -5.09521e-05	 -0.0290139
1.42472e-05	 -1.13364e-05	 -5.02497e-05	 -0.0290139
1.48397e-05	 -1.13863e-05	 -4.95501e-05	 -0.0290138
1.54337e-05	 -1.14355e-05	 -4.88536e-05	 -0.0290138
1.60291e-05	 -1.1484e-05	 -4.816e-05	 -0.0290138
1.66258e-05	 -1.15318e-05	 -4.74696e-05	 -0.0290137
1.72238e-05	 -1.15789e-05	 -4.67822e-05	 -0.0290137
1.78232e-05	 -1.16254e-05	 -4.60981e-05	 -0.0290137
1.84238e-05	 -1.16711e-05	 -4.54171e-05	 -0.0290137
1.90256e-05	 -1.17162e-05	 -4.47394e-05	 -0.0290136
1.96287e-05	 -1.17606e-05	 -4.4065e-05	 -0.0290136
2.0233e-05	 -1.18043e-05	 -4.3394e-05	 -0.0290136
2.08384e-05	 -1.18474e-05	 -4.27263e-05	 -0.0290136
2.1445e-05	 -1.18898e-05	 -4.20621e-05	 -0.0290135
2.20527e-05	 -1.19315e-05	 -4.14013e-05	 -0.0290135
2.26615e-05	 -1.19726e-05	 -4.07441e-05	 -0.0290135
2.32714e-05	 -1.2013e-05	 -4.00903e-05	 -0.0290135
2.38823e-05	 -1.20528e-05	 -3.94401e-05	 -0.0290135
2.44943e-05	 -1.20919e-05	 -3.87936e-05	 -0.0290135
2.51073e-05	 -1.21304e-05	 -3.81506e-05	 -0.0290135
2.57212e-05	 -1.21682e-05	 -3.75113e-05	 -0.0290134
2.63361e-05	 -1.22054e-05	 -3.68757e-05	 -0.0290134
2.69519e-05	 -1.22419e-05	 -3.62438e-05	 -0.0290134
2.75686e-05	 -1.22779e-05	 -3.56156e-05	 -0.0290134
2.81863e-05	 -1.23132e-05	 -3.49912e-05	 -0.0290134
2.88047e-05	 -1.23479e-05	 -3.43706e-05	 -0.0290134
2.9424e-05	 -1.23819e-05	 -3.37539e-05	 -0.0290134
3.00442e-05	 -1.24154e-05	 -3.31409e-05	 -0.0290134
3.06651e-05	 -1.24482e-05	 -3.25318e-05	 -0.0290134
3.12868e-05	 -1.24804e-05	 -3.19266e-05	 -0.0290134
3.19092e-05	 -1.25121e-05	 -3.13252e-05	 -0.0290134
3.25324e-05	 -1.25431e-05	 -3.07278e-05	 -0.0290134
3.31562e-05	 -1.25735e-05	 -3.01343e-05	 -0.0290134
3.37808e-05	 -1.26034e-05	 -2.95448e-05	 -0.0290134
3.44059e-05	 -1.26326e-05	 -2.89592e-05	 -0.0290134
3.50318e-05	 -1.26613e-05	 -2.83776e-05	 -0.0290134
3.56582e-05	 -1.26894e-05	 -2.78e-05	 -0.0290134
3.62853e-05	 -1.27169e-05	 -2.72264e-05	 -0.0290135
3.69129e-05	 -1.27438e-05	 -2.66568e-05	 -0.0290135
3.75411e-05	 -1.27702e-05	 -2.60912e-05	 -0.0290135
3.81698e-05	 -1.2796e-05	 -2.55297e-05	 -0.0290135
3.8799e-05	 -1.28213e-05	 -2.49721e-05	 -0.0290135
3.94287e-05	 -1.28459e-05	 -2.44187e-05	 -0.0290135
4.00588e-05	 -1.28701e-05	 -2.38693e-05	 -0.0290135
4.06894e-05	 -1.28937e-05	 -2.3324e-05	 -0.0290136
4.13205e-05	 -1.29167e-05	 -2.27827e-05	 -0.0290136
4.19519e-05	 -1.29393e-05	 -2.22455e-05	 -0.0290136
4.25837e-05	 -1.29612e-05	 -2.17124e-05	 -0.0290136
4.32159e-05	 -1.29827e-05	 -2.11834e-05	 -0.0290136
4.38485e-05	 -1.30036e-05	 -2.06585e-05	 -0.0290137
4.44814e-05	 -1.3024e-05	 -2.01377e-05	 -0.0290137
4.51146e-05	 -1.30439e-05	 -1.96209e-05	 -0.0290137
4.57481e-05	 -1.30632e-05	 -1.91083e-05	 -0.0290137
4.63818e-05	 -1.30821e-05	 -1.85997e-05	 -0.0290137
4.70158e-05	 -1.31004e-05	 -1.80952e-05	 -0.0290138
4.76501e-05	 -1.31183e-05	 -1.75949e-05	 -0.0290138
4.82845e-05	 -1.31356e-05	 -1.70986e-05	 -0.0290138
4.89192e-05	 -1.31525e-05	 -1.66064e-05	 -0.0290139
4.9554e-05	 -1.31688e-05	 -1.61183e-05	 -0.0290139
5.0189e-05	 -1.31847e-05	 -1.56343e-05	 -0.0290139
5.08242e-05	 -1.32001e-05	 -1.51544e-05	 -0.029014
5.14594e-05	 -1.3215e-05	 -1.46785e-05	 -0.029014
5.20948e-05	 -1.32295e-05	 -1.42068e-05	 -0.029014
5.27303e-05	 -1.32435e-05	 -1.37391e-05	 -0.0290141
5.33658e-05	 -1.3257e-05	 -1.32754e-05	 -0.0290141
5.40014e-05	 -1.327e-05	 -1.28158e-05	 -0.0290141
5.46371e-05	 -1.32826e-05	 -1.23603e-05	 -0.0290142
5.52727e-05	 -1.32947e-05	 -1.19088e-05	 -0.0290142
5.59084e-05	 -1.33064e-05	 -1.14613e-05	 -0.0290142
5.65441e-05	 -1.33177e-05	 -1.10179e-05	 -0.0290143
5.71797e-05	 -1.33285e-05	 -1.05785e-05	 -0.0290143
5.78153e-05	 -1.33388e-05	 -1.01431e-05	 -0.0290144
5.84508e-05	 -1.33487e-05	 -9.71167e-06	 -0.0290144
5.90863e-05	 -1.33582e-05	 -9.28426e-06	 -0.0290144
5.97217e-05	 -1.33673e-05	 -8.86083e-06	 -0.0290145
6.03569e-05	 -1.3376e-05	 -8.44137e-06	 -0.0290145
6.09921e-05	 -1.33842e-05	 -8.02587e-06	 -0.0290146
6.16271e-05	 -1.3392e-05	 -7.61431e-06	 -0.0290146
6.2262e-05	 -1.33994e-05	 -7.2067e-06	 -0.0290147
6.28967e-05	 -1.34064e-05	 -6.80301e-06	 -0.0290147
6.35312e-05	 -1.3413e-05	 -6.40324e-06	 -0.0290148
6.41655e-05	 -1.34192e-05	 -6.00736e-06	 -0.0290148
6.47997e-05	 -1.3425e-05	 -5.61538e-06	 -0.0290149
6.54336e-05	 -1.34305e-05	 -5.22726e-06	 -0.0290149
6.60672e-05	 -1.34355e-05	 -4.84301e-06	 -0.029015
6.67006e-05	 -1.34402e-05	 -4.46261e-06	 -0.029015
6.73338e-05	 -1.34444e-05	 -4.08604e-06	 -0.0290151
6.79667e-05	 -1.34483e-05	 -3.71329e-06	 -0.0290151
6.85992e-05	 -1.34519e-05	 -3.34434e-06	 -0.0290152
6.92315e-05	 -1.3455e-05	 -2.97918e-06	 -0.0290152
6.98635e-05	 -1.34578e-05	 -2.61779e-06	 -0.0290153
7.04951e-05	 -1.34603e-05	 -2.26017e-06	 -0.0290153
7.11264e-05	 -1.34623e-05	 -1.90629e-06	 -0.0290154
7.17573e-05	 -1.34641e-05	 -1.55613e-06	 -0.0290154
7.23879e-05	 -1.34655e-05	 -1.20969e-06	 -0.0290155
7.30181e-05	 -1.34665e-05	 -8.66938e-07	 -0.0290156
7.36478e-05	 -1.34672e-05	 -5.27866e-07	 -0.0290156
7.42772e-05	 -1.34676e-05	 -1.92456e-07	 -0.0290157
7.49062e-05	 -1.34676e-05	 1.3931e-07	 -0.0290157
7.55347e-05	 -1.34673e-05	 4.67449e-07	 -0.0290158
7.61628e-05	 -1.34666e-05	 7.91978e-07	 -0.0290159
7.67905e-05	 -1.34657e-05	 1.11291e-06	 -0.0290159
7.74176e-05	 -1.34644e-05	 1.43028e-06	 -0.029016
7.80443e-05	 -1.34628e-05	 1.74408e-06	 -0.029016
7.86705e-05	 -1.34609e-05	 2.05435e-06	 -0.0290161
7.92963e-05	 -1.34587e-05	 2.36109e-06	 -0.0290162
7.99215e-05	 -1.34562e-05	 2.66434e-06	 -0.0290162
8.05461e-05	 -1.34534e-05	 2.9641e-06	 -0.0290163
8.11703e-05	 -1.34503e-05	 3.2604e-06	 -0.0290164
8.17939e-05	 -1.34469e-05	 3.55325e-06	 -0.0290164
8.2417e-05	 -1.34432e-05	 3.84267e-06	 -0.0290165
8.30395e-05	 -1.34392e-05	 4.12868e-06	 -0.0290166
8.36614e-05	 -1.34349e-05	 4.41131e-06	 -0.0290166
8.42828e-05	 -1.34304e-05	 4.69056e-06	 -0.0290167
8.49035e-05	 -1.34256e-05	 4.96647e-06	 -0.0290168
8.55237e-05	 -1.34205e-05	 5.23904e-06	 -0.0290168
8.61433e-05	 -1.34151e-05	 5.50831e-06	 -0.0290169
8.67622e-05	 -1.34094e-05	 5.77428e-06	 -0.029017
8.73805e-05	 -1.34035e-05	 6.03698e-06	 -0.029017
8.79982e-05	 -1.33974e-05	 6.29643e-06	 -0.0290171
8.86152e-05	 -1.33909e-05	 6.55264e-06	 -0.0290172
8.92316e-05	 -1.33843e-05	 6.80565e-06	 -0.0290173
8.98473e-05	 -1.33773e-05	 7.05546e-06	 -0.0290173
9.04623e-05	 -1.33702e-05	 7.3021e-06	 -0.0290174
9.10766e-05	 -1.33627e-05	 7.54559e-06	 -0.0290175
9.16903e-05	 -1.33551e-05	 7.78594e-06	 -0.0290175
9.23033e-05	 -1.33472e-05	 8.02319e-06	 -0.0290176
9.29155e-05	 -1.3339e-05	 8.25734e-06	 -0.0290177
9.35271e-05	 -1.33306e-05	 8.48843e-06	 -0.0290178
9.41379e-05	 -1.3322e-05	 8.71646e-06	 -0.0290178
9.4748e-05	 -1.33132e-05	 8.94146e-06	 -0.0290179
9.53573e-05	 -1.33042e-05	 9.16346e-06	 -0.029018
9.59659e-05	 -1.32949e-05	 9.38247e-06	 -0.0290181
9.65738e-05	 -1.32854e-05	 9.59851e-06	 -0.0290181
9.71809e-05	 -1.32757e-05	 9.8116e-06	 -0.0290182
9.77872e-05	 -1.32658e-05	 1.00218e-05	 -0.0290183
9.83928e-05	 -1.32557e-05	 1.0229e-05	 -0.0290184
9.89976e-05	 -1.32453e-05	 1.04334e-05	 -0.0290185
9.96016e-05	 -1.32348e-05	 1.06349e-05	 -0.0290185
0.000100205	 -1.32241e-05	 1.08336e-05	 -0.0290186
0.000100807	 -1.32131e-05	 1.10294e-05	 -0.0290187
0.000101409	 -1.3202e-05	 1.12225e-05	 -0.0290188
0.00010201	 -1.31907e-05	 1.14127e-05	 -0.0290189
0.000102609	 -1.31792e-05	 1.16002e-05	 -0.0290189
0.000103209	 -1.31675e-05	 1.1785e-05	 -0.029019
0.000103807	 -1.31556e-05	 1.1967e-05	 -0.0290191
0.000104404	 -1.31436e-05	 1.21463e-05	 -0.0290192
0.000105001	 -1.31313e-05	 1.2323e-05	 -0.0290193
0.000105597	 -1.31189e-05	 1.2497e-05	 -0.0290193
0.000106192	 -1.31063e-05	 1.26684e-05	 -0.0290194
0.000106786	 -1.30936e-05	 1.28371e-05	 -0.0290195
0.000107379	 -1.30807e-05	 1.30033e-05	 -0.0290196
0.000107971	 -1.30676e-05	 1.31668e-05	 -0.0290197
0.000108563	 -1.30543e-05	 1.33278e-05	 -0.0290198
0.000109153	 -1.30409e-05	 1.34863e-05	 -0.0290198
0.000109743	 -1.30273e-05	 1.36423e-05	 -0.0290199
0.000110332	 -1.30136e-05	 1.37958e-05	 -0.02902
0.00011092	 -1.29998e-05	 1.39468e-05	 -0.0290201
0.000111506	 -1.29857e-05	 1.40953e-05	 -0.0290202
0.000112093	 -1.29716e-05	 1.42414e-05	 -0.0290203
